,trace_id,operation,start_time,duration
57,058c30ac32fdf6ca,compose_media_server,2024-06-02 01:55:12.259256,0.006
58,058c30ac32fdf6ca,/wrk2-api/post/compose,2024-06-02 01:55:12.175112,550.585
59,058c30ac32fdf6ca,/wrk2-api/post/compose,2024-06-02 01:55:12.174000,551.696
60,058c30ac32fdf6ca,compose_post_client,2024-06-02 01:55:12.175588,1019.031
61,058c30ac32fdf6ca,compose_urls_client,2024-06-02 01:55:12.294699,97.98
62,058c30ac32fdf6ca,compose_user_mentions_client,2024-06-02 01:55:12.295419,309.165
63,058c30ac32fdf6ca,compose_text_server,2024-06-02 01:55:12.294393,310.432
64,058c30ac32fdf6ca,compose_user_mentions_memcached_get_client,2024-06-02 01:55:12.323484,105.024
65,058c30ac32fdf6ca,compose_user_mentions_server,2024-06-02 01:55:12.323477,276.556
66,058c30ac32fdf6ca,compose_user_mentions_mongo_find_client,2024-06-02 01:55:12.428526,171.492
67,058c30ac32fdf6ca,store_post_server,2024-06-02 01:55:12.642526,35.458
68,058c30ac32fdf6ca,post_storage_mongo_insert_client,2024-06-02 01:55:12.642544,35.431
69,1977844549fa1248,url_mongo_insert_client,2024-06-02 01:55:12.378166,72.335
70,1977844549fa1248,compose_urls_server,2024-06-02 01:55:12.378066,72.659
71,1977844549fa1248,compose_media_client,2024-06-02 01:55:12.290204,16.784
72,1977844549fa1248,compose_creator_client,2024-06-02 01:55:12.289781,35.023
73,1977844549fa1248,compose_unique_id_client,2024-06-02 01:55:12.290407,35.548
74,1977844549fa1248,compose_text_client,2024-06-02 01:55:12.289817,397.618
75,1977844549fa1248,write_user_timeline_client,2024-06-02 01:55:12.762712,22.542
76,1977844549fa1248,compose_post_server,2024-06-02 01:55:12.289645,495.632
77,1977844549fa1248,store_post_client,2024-06-02 01:55:12.688656,73.867
78,1977844549fa1248,compose_creator_server,2024-06-02 01:55:12.299088,0.004
79,1977844549fa1248,compose_unique_id_server,2024-06-02 01:55:12.299931,0.008
80,1977844549fa1248,compose_media_server,2024-06-02 01:55:12.294432,0.004
81,1977844549fa1248,compose_post_client,2024-06-02 01:55:12.188231,1472.746
82,1977844549fa1248,/wrk2-api/post/compose,2024-06-02 01:55:12.188142,612.495
83,1977844549fa1248,/wrk2-api/post/compose,2024-06-02 01:55:12.188000,612.638
84,1977844549fa1248,compose_urls_client,2024-06-02 01:55:12.372589,88.484
85,1977844549fa1248,compose_user_mentions_client,2024-06-02 01:55:12.372614,306.913
86,1977844549fa1248,compose_text_server,2024-06-02 01:55:12.372374,307.278
87,1977844549fa1248,compose_user_mentions_memcached_get_client,2024-06-02 01:55:12.398756,212.238
88,1977844549fa1248,compose_user_mentions_server,2024-06-02 01:55:12.398749,276.072
89,1977844549fa1248,compose_user_mentions_mongo_find_client,2024-06-02 01:55:12.611046,63.749
90,1977844549fa1248,store_post_server,2024-06-02 01:55:12.715095,37.491
91,1977844549fa1248,post_storage_mongo_insert_client,2024-06-02 01:55:12.715109,37.444
92,0d1a7f416f95db7f,compose_urls_server,2024-06-02 01:55:12.395303,55.802
93,0d1a7f416f95db7f,url_mongo_insert_client,2024-06-02 01:55:12.395382,55.679
94,0d1a7f416f95db7f,compose_media_client,2024-06-02 01:55:12.379234,16.785
95,0d1a7f416f95db7f,compose_creator_client,2024-06-02 01:55:12.379192,35.132
96,0d1a7f416f95db7f,compose_text_client,2024-06-02 01:55:12.379128,319.702
97,0d1a7f416f95db7f,store_post_client,2024-06-02 01:55:12.698999,126.752
98,0d1a7f416f95db7f,write_user_timeline_client,2024-06-02 01:55:12.825845,44.888
99,0d1a7f416f95db7f,compose_post_server,2024-06-02 01:55:12.379052,491.706
100,0d1a7f416f95db7f,compose_unique_id_client,2024-06-02 01:55:12.379244,34.984
101,0d1a7f416f95db7f,compose_creator_server,2024-06-02 01:55:12.388287,0.005
102,0d1a7f416f95db7f,compose_unique_id_server,2024-06-02 01:55:12.388480,0.005
103,0d1a7f416f95db7f,compose_media_server,2024-06-02 01:55:12.383414,0.002
104,0d1a7f416f95db7f,/wrk2-api/post/compose,2024-06-02 01:55:12.288586,594.842
105,0d1a7f416f95db7f,/wrk2-api/post/compose,2024-06-02 01:55:12.288000,595.429
106,0d1a7f416f95db7f,compose_post_client,2024-06-02 01:55:12.288979,1505.016
107,0d1a7f416f95db7f,compose_urls_client,2024-06-02 01:55:12.389515,71.765
108,0d1a7f416f95db7f,compose_user_mentions_client,2024-06-02 01:55:12.389595,297.197
109,0d1a7f416f95db7f,compose_text_server,2024-06-02 01:55:12.389303,297.575
110,0d1a7f416f95db7f,compose_user_mentions_memcached_get_client,2024-06-02 01:55:12.423264,197.928
111,0d1a7f416f95db7f,compose_user_mentions_mongo_find_client,2024-06-02 01:55:12.621234,61.116
112,0d1a7f416f95db7f,compose_user_mentions_server,2024-06-02 01:55:12.423259,259.105
113,0d1a7f416f95db7f,store_post_server,2024-06-02 01:55:12.737596,36.85
114,0d1a7f416f95db7f,post_storage_mongo_insert_client,2024-06-02 01:55:12.737608,36.768
115,131604c6175a3395,store_post_server,2024-06-02 01:55:12.396202,142.344
116,131604c6175a3395,post_storage_mongo_insert_client,2024-06-02 01:55:12.396217,142.31
117,131604c6175a3395,url_mongo_insert_client,2024-06-02 01:55:12.188990,46.754
118,131604c6175a3395,compose_urls_server,2024-06-02 01:55:12.188883,46.914
119,131604c6175a3395,compose_media_client,2024-06-02 01:55:12.171237,19.576
120,131604c6175a3395,compose_creator_client,2024-06-02 01:55:12.171288,35.417
121,131604c6175a3395,compose_unique_id_client,2024-06-02 01:55:12.171353,35.667
122,131604c6175a3395,compose_text_client,2024-06-02 01:55:12.171581,197.424
123,131604c6175a3395,store_post_client,2024-06-02 01:55:12.369154,228.759
124,131604c6175a3395,write_user_timeline_client,2024-06-02 01:55:12.598983,40.51
125,131604c6175a3395,compose_post_server,2024-06-02 01:55:12.171037,468.474
126,131604c6175a3395,compose_creator_server,2024-06-02 01:55:12.180802,0.005
127,131604c6175a3395,compose_unique_id_server,2024-06-02 01:55:12.181117,0.012
128,131604c6175a3395,compose_media_server,2024-06-02 01:55:12.175721,0.003
129,131604c6175a3395,/wrk2-api/post/compose,2024-06-02 01:55:12.018000,637.212
130,131604c6175a3395,/wrk2-api/post/compose,2024-06-02 01:55:12.018476,636.735
131,131604c6175a3395,compose_post_client,2024-06-02 01:55:12.018589,1176.119
132,131604c6175a3395,compose_urls_client,2024-06-02 01:55:12.182329,63.638
133,131604c6175a3395,compose_text_server,2024-06-02 01:55:12.182004,181.361
134,131604c6175a3395,compose_user_mentions_client,2024-06-02 01:55:12.182219,181.071
135,131604c6175a3395,compose_user_mentions_memcached_get_client,2024-06-02 01:55:12.206151,58.628
136,131604c6175a3395,compose_user_mentions_mongo_find_client,2024-06-02 01:55:12.264804,59.311
137,131604c6175a3395,compose_user_mentions_server,2024-06-02 01:55:12.206143,117.991
138,09717f208958294c,url_mongo_insert_client,2024-06-02 01:55:12.421066,174.189
139,09717f208958294c,compose_urls_server,2024-06-02 01:55:12.420981,174.397
140,09717f208958294c,compose_media_client,2024-06-02 01:55:12.404884,16.801
141,09717f208958294c,compose_creator_client,2024-06-02 01:55:12.404870,35.133
142,09717f208958294c,compose_unique_id_client,2024-06-02 01:55:12.404912,35.217
143,09717f208958294c,compose_text_client,2024-06-02 01:55:12.404854,302.541
144,09717f208958294c,write_user_timeline_client,2024-06-02 01:55:12.779069,33.049
145,09717f208958294c,store_post_client,2024-06-02 01:55:12.707623,71.374
146,09717f208958294c,compose_post_server,2024-06-02 01:55:12.404801,407.343
147,09717f208958294c,compose_creator_server,2024-06-02 01:55:12.414271,0.003
148,09717f208958294c,compose_unique_id_server,2024-06-02 01:55:12.414282,0.026
149,09717f208958294c,compose_media_server,2024-06-02 01:55:12.409129,0.004
150,09717f208958294c,/wrk2-api/post/compose,2024-06-02 01:55:12.308537,540.4
151,09717f208958294c,/wrk2-api/post/compose,2024-06-02 01:55:12.308000,540.937
152,09717f208958294c,compose_post_client,2024-06-02 01:55:12.308812,884.7
153,09717f208958294c,compose_urls_client,2024-06-02 01:55:12.415310,190.755
154,09717f208958294c,compose_user_mentions_client,2024-06-02 01:55:12.415353,285.228
155,09717f208958294c,compose_text_server,2024-06-02 01:55:12.415041,285.631
156,09717f208958294c,compose_user_mentions_server,2024-06-02 01:55:12.540586,155.845
157,09717f208958294c,compose_user_mentions_memcached_get_client,2024-06-02 01:55:12.540598,97.077
158,09717f208958294c,compose_user_mentions_mongo_find_client,2024-06-02 01:55:12.637696,58.724
159,09717f208958294c,post_storage_mongo_insert_client,2024-06-02 01:55:12.733980,36.437
160,09717f208958294c,store_post_server,2024-06-02 01:55:12.733969,36.461
161,0186fe0f35bb7801,store_post_server,2024-06-02 01:55:12.422836,115.863
162,0186fe0f35bb7801,post_storage_mongo_insert_client,2024-06-02 01:55:12.422858,115.836
163,0186fe0f35bb7801,url_mongo_insert_client,2024-06-02 01:55:12.189050,48.56
164,0186fe0f35bb7801,compose_urls_server,2024-06-02 01:55:12.189002,48.664
165,0186fe0f35bb7801,compose_media_client,2024-06-02 01:55:12.171235,19.822
166,0186fe0f35bb7801,compose_unique_id_client,2024-06-02 01:55:12.171282,35.913
167,0186fe0f35bb7801,store_post_client,2024-06-02 01:55:12.391517,206.004
168,0186fe0f35bb7801,write_user_timeline_client,2024-06-02 01:55:12.599057,5.35
169,0186fe0f35bb7801,compose_post_server,2024-06-02 01:55:12.171009,433.432
170,0186fe0f35bb7801,compose_creator_client,2024-06-02 01:55:12.171204,35.459
171,0186fe0f35bb7801,compose_text_client,2024-06-02 01:55:12.171260,220.004
172,0186fe0f35bb7801,compose_creator_server,2024-06-02 01:55:12.180727,0.002
173,0186fe0f35bb7801,compose_unique_id_server,2024-06-02 01:55:12.181244,0.008
174,0186fe0f35bb7801,compose_media_server,2024-06-02 01:55:12.175677,0.004
175,0186fe0f35bb7801,/wrk2-api/post/compose,2024-06-02 01:55:12.014263,602.228
176,0186fe0f35bb7801,/wrk2-api/post/compose,2024-06-02 01:55:12.014000,602.492
177,0186fe0f35bb7801,compose_post_client,2024-06-02 01:55:12.014562,790.64
178,0186fe0f35bb7801,compose_urls_client,2024-06-02 01:55:12.182449,65.683
179,0186fe0f35bb7801,compose_user_mentions_client,2024-06-02 01:55:12.182488,199.755
180,0186fe0f35bb7801,compose_text_server,2024-06-02 01:55:12.182185,200.208
181,0186fe0f35bb7801,compose_user_mentions_memcached_get_client,2024-06-02 01:55:12.206265,69.737
182,0186fe0f35bb7801,compose_user_mentions_mongo_find_client,2024-06-02 01:55:12.276024,100.603
183,0186fe0f35bb7801,compose_user_mentions_server,2024-06-02 01:55:12.206260,170.382
184,07b620c7dacee485,url_mongo_insert_client,2024-06-02 01:55:12.737185,34.976
185,07b620c7dacee485,compose_urls_server,2024-06-02 01:55:12.737106,35.129
186,07b620c7dacee485,compose_media_client,2024-06-02 01:55:12.704445,19.4
187,07b620c7dacee485,compose_unique_id_client,2024-06-02 01:55:12.704468,40.248
188,07b620c7dacee485,compose_text_client,2024-06-02 01:55:12.704493,204.727
189,07b620c7dacee485,store_post_client,2024-06-02 01:55:12.909655,139.18
190,07b620c7dacee485,compose_creator_client,2024-06-02 01:55:12.704431,43.066
191,07b620c7dacee485,compose_post_server,2024-06-02 01:55:12.704341,365.915
192,07b620c7dacee485,write_user_timeline_client,2024-06-02 01:55:13.048936,21.284
193,07b620c7dacee485,compose_creator_server,2024-06-02 01:55:12.720959,0.006
194,07b620c7dacee485,compose_unique_id_server,2024-06-02 01:55:12.715709,0.023
195,07b620c7dacee485,compose_media_server,2024-06-02 01:55:12.710504,0.005
196,07b620c7dacee485,/wrk2-api/post/compose,2024-06-02 01:55:12.614000,468.149
197,07b620c7dacee485,compose_post_client,2024-06-02 01:55:12.614357,1046.427
198,07b620c7dacee485,/wrk2-api/post/compose,2024-06-02 01:55:12.614094,468.054
199,07b620c7dacee485,compose_user_mentions_client,2024-06-02 01:55:12.721952,180.978
200,07b620c7dacee485,compose_text_server,2024-06-02 01:55:12.721745,181.287
201,07b620c7dacee485,compose_urls_client,2024-06-02 01:55:12.721943,60.44
202,07b620c7dacee485,compose_user_mentions_server,2024-06-02 01:55:12.746522,142.508
203,07b620c7dacee485,compose_user_mentions_memcached_get_client,2024-06-02 01:55:12.746528,55.159
204,07b620c7dacee485,compose_user_mentions_mongo_find_client,2024-06-02 01:55:12.801708,87.263
205,07b620c7dacee485,store_post_server,2024-06-02 01:55:12.936153,83.412
206,07b620c7dacee485,post_storage_mongo_insert_client,2024-06-02 01:55:12.936169,83.377
207,14463db8c5eb7b37,compose_urls_server,2024-06-02 01:55:12.740175,37.418
208,14463db8c5eb7b37,url_mongo_insert_client,2024-06-02 01:55:12.740958,36.555
209,14463db8c5eb7b37,compose_media_client,2024-06-02 01:55:12.709669,19.571
210,14463db8c5eb7b37,compose_creator_client,2024-06-02 01:55:12.709685,37.993
211,14463db8c5eb7b37,compose_text_client,2024-06-02 01:55:12.710106,199.194
212,14463db8c5eb7b37,store_post_client,2024-06-02 01:55:12.909598,139.857
213,14463db8c5eb7b37,write_user_timeline_client,2024-06-02 01:55:13.049649,5.666
214,14463db8c5eb7b37,compose_post_server,2024-06-02 01:55:12.709564,345.771
215,14463db8c5eb7b37,compose_unique_id_client,2024-06-02 01:55:12.709647,37.903
216,14463db8c5eb7b37,compose_creator_server,2024-06-02 01:55:12.720875,0.012
217,14463db8c5eb7b37,compose_unique_id_server,2024-06-02 01:55:12.720696,0.011
218,14463db8c5eb7b37,compose_media_server,2024-06-02 01:55:12.715590,0.007
219,14463db8c5eb7b37,/wrk2-api/post/compose,2024-06-02 01:55:12.617269,458.786
220,14463db8c5eb7b37,/wrk2-api/post/compose,2024-06-02 01:55:12.617000,459.055
221,14463db8c5eb7b37,compose_post_client,2024-06-02 01:55:12.617515,1320.931
222,14463db8c5eb7b37,compose_user_mentions_client,2024-06-02 01:55:12.725450,177.551
223,14463db8c5eb7b37,compose_text_server,2024-06-02 01:55:12.725207,177.878
224,14463db8c5eb7b37,compose_urls_client,2024-06-02 01:55:12.725426,69.58
225,14463db8c5eb7b37,compose_user_mentions_server,2024-06-02 01:55:12.749223,139.748
226,14463db8c5eb7b37,compose_user_mentions_mongo_find_client,2024-06-02 01:55:12.802509,86.446
227,14463db8c5eb7b37,compose_user_mentions_memcached_get_client,2024-06-02 01:55:12.749237,53.251
228,14463db8c5eb7b37,post_storage_mongo_insert_client,2024-06-02 01:55:12.936171,83.449
229,14463db8c5eb7b37,store_post_server,2024-06-02 01:55:12.936154,83.509
230,13e8350a6b63ec0d,compose_urls_server,2024-06-02 01:55:12.762006,86.893
231,13e8350a6b63ec0d,url_mongo_insert_client,2024-06-02 01:55:12.762196,86.619
232,13e8350a6b63ec0d,compose_creator_client,2024-06-02 01:55:12.745091,36.569
233,13e8350a6b63ec0d,compose_text_client,2024-06-02 01:55:12.745142,311.376
234,13e8350a6b63ec0d,store_post_client,2024-06-02 01:55:13.056791,105.024
235,13e8350a6b63ec0d,write_user_timeline_client,2024-06-02 01:55:13.165248,2.849
236,13e8350a6b63ec0d,compose_media_client,2024-06-02 01:55:12.750585,17.605
237,13e8350a6b63ec0d,compose_unique_id_client,2024-06-02 01:55:12.746437,35.271
238,13e8350a6b63ec0d,compose_post_server,2024-06-02 01:55:12.744935,423.37
239,13e8350a6b63ec0d,compose_creator_server,2024-06-02 01:55:12.754881,0.003
240,13e8350a6b63ec0d,compose_unique_id_server,2024-06-02 01:55:12.755986,0.006
241,13e8350a6b63ec0d,compose_media_server,2024-06-02 01:55:12.755277,0.004
242,13e8350a6b63ec0d,/wrk2-api/post/compose,2024-06-02 01:55:12.657013,531.785
243,13e8350a6b63ec0d,/wrk2-api/post/compose,2024-06-02 01:55:12.656000,532.799
244,13e8350a6b63ec0d,compose_post_client,2024-06-02 01:55:12.657251,1136.67
245,13e8350a6b63ec0d,compose_user_mentions_client,2024-06-02 01:55:12.755818,291.552
246,13e8350a6b63ec0d,compose_text_server,2024-06-02 01:55:12.755611,291.94
247,13e8350a6b63ec0d,compose_urls_client,2024-06-02 01:55:12.755797,104.251
248,13e8350a6b63ec0d,compose_user_mentions_memcached_get_client,2024-06-02 01:55:12.779354,156.356
249,13e8350a6b63ec0d,compose_user_mentions_mongo_find_client,2024-06-02 01:55:12.935737,85.398
250,13e8350a6b63ec0d,compose_user_mentions_server,2024-06-02 01:55:12.779347,241.801
251,13e8350a6b63ec0d,post_storage_mongo_insert_client,2024-06-02 01:55:13.094560,35.78
252,13e8350a6b63ec0d,store_post_server,2024-06-02 01:55:13.094551,35.842
253,0b575b4608c2007d,url_mongo_insert_client,2024-06-02 01:55:12.763942,84.048
254,0b575b4608c2007d,compose_urls_server,2024-06-02 01:55:12.763859,84.54
255,0b575b4608c2007d,compose_media_client,2024-06-02 01:55:12.745669,16.818
256,0b575b4608c2007d,store_post_client,2024-06-02 01:55:13.056756,105.097
257,0b575b4608c2007d,write_user_timeline_client,2024-06-02 01:55:13.162282,7.318
258,0b575b4608c2007d,compose_post_server,2024-06-02 01:55:12.745170,424.463
259,0b575b4608c2007d,compose_creator_client,2024-06-02 01:55:12.745619,37.87
260,0b575b4608c2007d,compose_text_client,2024-06-02 01:55:12.745756,307.739
261,0b575b4608c2007d,compose_unique_id_client,2024-06-02 01:55:12.745703,35.814
262,0b575b4608c2007d,compose_creator_server,2024-06-02 01:55:12.756519,0.004
263,0b575b4608c2007d,compose_unique_id_server,2024-06-02 01:55:12.755036,0.022
264,0b575b4608c2007d,compose_media_server,2024-06-02 01:55:12.749830,0.004
265,0b575b4608c2007d,/wrk2-api/post/compose,2024-06-02 01:55:12.638622,550.308
266,0b575b4608c2007d,/wrk2-api/post/compose,2024-06-02 01:55:12.638000,550.93
267,0b575b4608c2007d,compose_post_client,2024-06-02 01:55:12.638734,1299.683
268,0b575b4608c2007d,compose_user_mentions_client,2024-06-02 01:55:12.757755,288.616
269,0b575b4608c2007d,compose_text_server,2024-06-02 01:55:12.757538,289.025
270,0b575b4608c2007d,compose_urls_client,2024-06-02 01:55:12.757731,102.389
271,0b575b4608c2007d,compose_user_mentions_memcached_get_client,2024-06-02 01:55:12.781342,155.561
272,0b575b4608c2007d,compose_user_mentions_mongo_find_client,2024-06-02 01:55:12.936929,85.003
273,0b575b4608c2007d,compose_user_mentions_server,2024-06-02 01:55:12.781332,240.608
274,0b575b4608c2007d,store_post_server,2024-06-02 01:55:13.094477,35.985
275,0b575b4608c2007d,post_storage_mongo_insert_client,2024-06-02 01:55:13.094487,35.963
276,13ea5e2a89a19476,url_mongo_insert_client,2024-06-02 01:55:12.853108,34.944
277,13ea5e2a89a19476,compose_urls_server,2024-06-02 01:55:12.853011,35.209
278,13ea5e2a89a19476,compose_media_client,2024-06-02 01:55:12.836989,16.781
279,13ea5e2a89a19476,compose_unique_id_client,2024-06-02 01:55:12.837019,36.921
280,13ea5e2a89a19476,compose_creator_client,2024-06-02 01:55:12.837736,36.371
281,13ea5e2a89a19476,compose_text_client,2024-06-02 01:55:12.836953,270.983
282,13ea5e2a89a19476,store_post_client,2024-06-02 01:55:13.108069,257.298
283,13ea5e2a89a19476,compose_post_server,2024-06-02 01:55:12.836900,572.64
284,13ea5e2a89a19476,write_user_timeline_client,2024-06-02 01:55:13.366500,42.963
285,13ea5e2a89a19476,compose_creator_server,2024-06-02 01:55:12.847059,0.004
286,13ea5e2a89a19476,compose_unique_id_server,2024-06-02 01:55:12.846126,0.012
287,13ea5e2a89a19476,compose_media_server,2024-06-02 01:55:12.841234,0.004
288,13ea5e2a89a19476,/wrk2-api/post/compose,2024-06-02 01:55:12.740773,683.877
289,13ea5e2a89a19476,/wrk2-api/post/compose,2024-06-02 01:55:12.740000,684.65
290,13ea5e2a89a19476,compose_post_client,2024-06-02 01:55:12.740972,1280.391
291,13ea5e2a89a19476,compose_user_mentions_client,2024-06-02 01:55:12.847478,254.665
292,13ea5e2a89a19476,compose_text_server,2024-06-02 01:55:12.847251,254.984
293,13ea5e2a89a19476,compose_urls_client,2024-06-02 01:55:12.847448,50.861
294,13ea5e2a89a19476,compose_user_mentions_memcached_get_client,2024-06-02 01:55:12.872282,151.574
295,13ea5e2a89a19476,compose_user_mentions_server,2024-06-02 01:55:12.872270,225.041
296,13ea5e2a89a19476,compose_user_mentions_mongo_find_client,2024-06-02 01:55:13.023884,73.415
297,13ea5e2a89a19476,post_storage_mongo_insert_client,2024-06-02 01:55:13.295889,50.767
298,13ea5e2a89a19476,store_post_server,2024-06-02 01:55:13.295869,50.83
299,06e4f7fcce7020cc,compose_urls_server,2024-06-02 01:55:12.866065,50.614
300,06e4f7fcce7020cc,url_mongo_insert_client,2024-06-02 01:55:12.866244,50.325
301,06e4f7fcce7020cc,compose_creator_client,2024-06-02 01:55:12.847762,36.239
302,06e4f7fcce7020cc,compose_unique_id_client,2024-06-02 01:55:12.847821,36.35
303,06e4f7fcce7020cc,store_post_client,2024-06-02 01:55:13.226178,213.637
304,06e4f7fcce7020cc,write_user_timeline_client,2024-06-02 01:55:13.442372,35.632
305,06e4f7fcce7020cc,compose_post_server,2024-06-02 01:55:12.846961,631.065
306,06e4f7fcce7020cc,compose_text_client,2024-06-02 01:55:12.847723,378.26
307,06e4f7fcce7020cc,compose_media_client,2024-06-02 01:55:12.847789,18.184
308,06e4f7fcce7020cc,compose_creator_server,2024-06-02 01:55:12.857973,0.005
309,06e4f7fcce7020cc,compose_unique_id_server,2024-06-02 01:55:12.858111,0.012
310,06e4f7fcce7020cc,compose_media_server,2024-06-02 01:55:12.853038,0.004
311,06e4f7fcce7020cc,/wrk2-api/post/compose,2024-06-02 01:55:12.742504,756.836
312,06e4f7fcce7020cc,/wrk2-api/post/compose,2024-06-02 01:55:12.742000,757.34
313,06e4f7fcce7020cc,compose_post_client,2024-06-02 01:55:12.742947,917.797
314,06e4f7fcce7020cc,compose_urls_client,2024-06-02 01:55:12.859250,67.619
315,06e4f7fcce7020cc,compose_user_mentions_client,2024-06-02 01:55:12.859267,357.646
316,06e4f7fcce7020cc,compose_text_server,2024-06-02 01:55:12.859042,358.033
317,06e4f7fcce7020cc,compose_user_mentions_memcached_get_client,2024-06-02 01:55:13.095839,43.697
318,06e4f7fcce7020cc,compose_user_mentions_mongo_find_client,2024-06-02 01:55:13.139561,69.653
319,06e4f7fcce7020cc,compose_user_mentions_server,2024-06-02 01:55:13.095833,113.443
320,06e4f7fcce7020cc,store_post_server,2024-06-02 01:55:13.390606,40.028
321,06e4f7fcce7020cc,post_storage_mongo_insert_client,2024-06-02 01:55:13.390622,39.99
322,010fc35944c7ad1d,url_mongo_insert_client,2024-06-02 01:55:13.013764,67.389
323,010fc35944c7ad1d,compose_urls_server,2024-06-02 01:55:13.013446,67.81
324,010fc35944c7ad1d,compose_creator_client,2024-06-02 01:55:12.975499,34.861
